id,summary
4679,21.13.41 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 72.9% INUSE SYSJOB
4680,21.13.41 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 73.9% INUSE SYSJOB
4681,"00.21.27 CP1D S0137397  DSNB356I  -DP61 DSNB5SCO FOR GROUP BUFFER POOL GBP32K1, THE CONDITION THAT CAUSED THE PREVIOUS DSNB355I MESSAGE DOES NOT CURRENTLY EXIST. - PREVIOUS PAGE LEVEL   = 00D3E66E600848000000 00:12:43 FEB 17, 2018"
4682,01.13.18 CP2C J0075826 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS
4683,21.13.42 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 73.8% INUSE SYSJOB
4684,21.13.42 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 73.9% INUSE SYSJOB
4685,01.17.38 CP1E J0097787 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS
4687,21.13.39 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 213 70.8% INUSE SYSJOB PART 213 70.8% INUSE
4688,21.13.40 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 73.1% INUSE SYSJOB
4689,21.13.43 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 72.7% INUSE SYSJOB
4690,13.05.04 CP3B S0155082 *DSNB325A  -DP1X DSNB1CNE THERE IS A CRITICAL * SHORTAGE *OF SPACE IN GROUP BUFFER POOL GBP32K
4691,21.13.39 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 213 70.8% INUSE SYSJOB
4692,21.13.40 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 72.9% INUSE SYSJOB
4693,21.13.44 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 72.7% INUSE SYSJOB
4694,21.13.43 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 72.9% INUSE SYSJOB
4695,21.13.42 CP1E J0080675  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 73.2% INUSE SYSJOB
4696,01.28.36 CP1C J0097801 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS
4697,21.14.23 CP1E J0080675  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB
4698,00.49.04 CP1D S0137397  DSNR035I  -DP61 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS160026 -           CONNECTION ID  = UTILITY 21-           LUWID = BOCHQP.DP61APPL.D3E674DF806F = 147303 -
4700,09.19.05 CP1E S0044533 *2382 @SLS6699E MVC SPACE CRITICAL - PLEASE ADD * MORE MVCS TO MVCPOOL BJPOOL AND REPLY R TO RETRY
4701,09.18.58 CP1C S0044615 *2386 @SLS6699E MVC SPACE CRITICAL - PLEASE ADD * MORE MVCS TO MVCPOOL BJPOOL AND REPLY R TO RETRY
4702,01.49.49 CP1E J0098432 *IEF099I JOB G01UL133 WAITING FOR DATA SETS
4704,09.02.58 CP1C S0044615 *2369 @SLS6699E MVC SPACE CRITICAL - PLEASE ADD * MORE MVCS TO MVCPOOL BJPOOL AND REPLY R TO RETRY
4705,09.03.04 CP1E S0044533 *2381 @SLS6699E MVC SPACE CRITICAL - PLEASE ADD * MORE MVCS TO MVCPOOL BJPOOL AND REPLY R TO RETRY
4706,12.13.08 CP1E S0137399  DSNR035I  -DP71 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200019 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP71APPL.D3E5CAC30EC3 = 50418 -
4707,"01.51.39 CP2D           IOS080I 5FD5,F9,RI13MIED, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS18048.T014408.RA000.RI13MIED.R0455988"
4708,21.04.09 CP1D J0080624  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB
4709,21.04.09 CP1D J0080624  +DBA:EISS BIG SEGMENT TS FOUND!CGEN008P HAS 25 DATASETS(MAX 32) SYSJOB
4710,21.04.09 CP1D J0080624  +DBA:EISS BIG SEGMENT TS FOUND!CGEN140P HAS 23 DATASETS(MAX 32) SYSJOB
4711,04.52.34 CP1D S0136292  BSSTRGRUPS0 SEV=WAR CP1D SG: SGIMGDP CURRENT: 84.00 [Enabled%Full >= 80]
4712,07.36.32 CP1D S0136292  BSOEXTSPSS1 SEV=WAR CP1E Data Set: SYS1.TMP.OMVS.DUMP EXTENTS = 15 (Exts > 10)
4713,07.36.32 CP1D S0136292  BSOEXTSPSS1 SEV=WAR CP1E Data Set: BOCDBA.CARD.DBREPORT.G0014V00 EXTENTS = 12 (Exts > 10)
4714,07.36.32 CP1D S0136292  BSOEXTSPSS1 SEV=WAR CP1E Data Set: NV.SYSTEM.PLEXP1.CMDB.TWSDATA EXTENTS = 13 (Exts > 10)
4715,05.04.09 CP1D J0114430  +DBA:EISS BIG SEGMENT TS FOUND!CGEN140P HAS 23 DATASETS(MAX 32) SYSJOB
4716,05.04.09 CP1D J0114430  +DBA:EISS BIG SEGMENT TS FOUND!CGEN008P HAS 25 DATASETS(MAX 32) SYSJOB
4717,05.04.20 CP1F J0114306  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB
4721,05.03.42 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 73.3% INUSE SYSJOB
4722,05.03.41 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 73.1% INUSE SYSJOB
4723,07.46.14 CP1D S0136292  BSOEXTPDSS0 SEV=WAR CP1B Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 [Exts > 12]
4725,05.03.42 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 73.9% INUSE SYSJOB
4726,05.03.42 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 72.9% INUSE SYSJOB
4727,05.03.44 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 73.0% INUSE SYSJOB
4729,12.18.08 CP1C S0137395  DSNR035I  -DP51 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200007 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP51APPL.D3E70CA429EF = 21645 00-
4730,03  05.03.43 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 73.2% INUSE SYSJOB
4731,05.03.40 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 213 70.8% INUSE SYSJOB PART 213 70.8% INUSE
4732,05.03.45 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 72.7% INUSE SYSJOB
4733,05.03.45 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 72.7% INUSE SYSJOB
4736,05.03.40 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 213 70.8% INUSE SYSJOB
4737,05.03.43 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 73.8% INUSE SYSJOB
4738,09.51.00 CP1C S0044615 *2396 @SLS6699E MVC SPACE CRITICAL - PLEASE ADD * MORE MVCS TO MVCPOOL BJPOOL AND REPLY R TO RETRY
4739,09.51.06 CP1E S0044533 *2410 @SLS6699E MVC SPACE CRITICAL - PLEASE ADD * MORE MVCS TO MVCPOOL BJPOOL AND REPLY R TO RETRY
4740,05.03.43 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 73.9% INUSE SYSJOB
4741,05.03.44 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 72.9% INUSE SYSJOB
4742,05.03.41 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 72.9% INUSE SYSJOB
4743,05.03.41 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 74.8% INUSE SYSJOB
4745,02.39.06 CP2A S0006017  BZTJOBMONS0 SEV=WAR CP2D Jobname: BKLMTT1 I/O=0 HAS LASTED 10 MINS.         带库备份作业CPU和IO监控
4746,04.31.21 CP3C J0182843 *IEF099I JOB DEDPGBS5 WAITING FOR DATA SETS
4747,04.31.08 CP3C J0182823 *IEF099I JOB DEDPGBU4 WAITING FOR DATA SETS
4748,05.03.44 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 72.7% INUSE SYSJOB
4749,05.03.45 CP1F J0114306  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 718 72.9% INUSE SYSJOB
4750,07.34.21 CP3D S0101313  BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12]
4751,08.06.25 CP2D S0006020  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 [Exts > 12]
4753,05.04.09 CP1D J0114430  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB
4754,00.59.15 CP3D S0172268  DSNT375I  -DP2S PLAN=DSNACLI WITH CORRELATION-ID=QP2SBRK CONNECTION-ID=RRSAF -         LUW-ID=BOCHQP.DP2SAPPL.D3E7BAA00C71=168774 -         THREAD-INFO=STCWBIFN:RRSAF:STCWBIFN:QP2SBRK:DYNAMIC:6770:*:* -         IS DEADLOCKED WITH P
4755,05.03.36 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 73.0% INUSE SYSJOB
4756,05.03.37 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 718 72.9% INUSE SYSJOB
4757,"01.38.24 CP2A           IOS080I 59B2,54,C404244A, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD4042.T4410"
4758,05.03.35 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 72.9% INUSE SYSJOB
4759,05.46.42 CP1E S0157619  DNFO1709E 2018-02-17 21:46:42 BOCOU01 DNF_O_FT MSIF transfer service determined that the session for SnF queue \bkchcnbj_file\ is - no longer active: -  State or reason  : \Sw.SnF.SessionClosed\ -  Session
4760,05.46.42 CP1D S0157626  DNFO1709E 2018-02-17 21:46:42 BOCOU01 DNF_O_FT MSIF transfer service determined that the session for SnF queue \bkchcnbj_generic\ - is no longer active: -  State or reason  : \Sw.SnF.SessionClosed\ -  Sessi
4761,16.32.59 CP3D S0172268  DSNT501I  -DP2S DSNILMCL RESOURCE UNAVAILABLE CORRELATION-ID=QP2SBRK CONNECTION-ID=RRSAF -            LUW-ID=BOCHQP.DP2SAPPL.D3E74977ED0B=156380 -         CORRELATION-ID=QP2SBRK -         CONNECTION-ID=RRSAF -         LUW-ID=BOCHQP
4762,04- 16.32.59 CP3D S0172268  DSNT375I  -DP2S PLAN=DSNACLI WITH CORRELATION-ID=QP2SBRK CONNECTION-ID=RRSAF -         LUW-ID=BOCHQP.DP2SAPPL.D3E74977ED0B=156380 -         THREAD-INFO=STCWBIFN:RRSAF:STCWBIFN:QP2SBRK:DYNAMIC:5259:*:* -         IS DEADLOCKED WI
4765,05.03.35 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 73.8% INUSE SYSJOB
4766,05.04.09 CP1F J0159849  +DBA:EISS BIG SEGMENT TS FOUND!CGEN008P HAS 25 DATASETS(MAX 32) SYSJOB
4767,16.32.59 CP3D S0172268  DSNT501I  -DP2S DSNILMCL RESOURCE UNAVAILABLE CORRELATION-ID=QP2SBRK CONNECTION-ID=RRSAF -            LUW-ID=BOCHQP.DP2SAPPL.D3E74977ED0B=156380 00-            REASON 00C90088 -            TYPE 00000302 -            NAME WBBASE  .D
4768,21.11.36 CP1C J0126131 *IEF099I JOB NA100009 WAITING FOR DATA SETS
4769,04.22.49 CP1D S0136292  BSSTRGRUPS0 SEV=WAR CP1D SG: SGIMGDP CURRENT: 83.90 [Enabled%Full >= 80]
4770,05.03.36 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 72.7% INUSE SYSJOB
4771,21.13.40 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 72.9% INUSE SYSJOB
4774,21.13.39 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 73.2% INUSE SYSJOB
4775,21.13.39 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 73.3% INUSE SYSJOB
4776,21.13.38 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 73.9% INUSE SYSJOB
4777,01.11.56 CP1A J0143150 *IEF099I JOB P1DB2DL  WAITING FOR DATA SETS
4778,11- 05.55.42 CP1D S0157626  DNFO1709E 2018-02-17 21:55:42 BOCOU01 DNF_O_FT MSIF transfer service determined that the session for SnF queue 'bkchcnbj_generic' - is no longer active: -  State or reason  : 'Sw.SnF.SessionClosed' -  S
4779,05.55.42 CP1E S0157619  DNFO1709E 2018-02-17 21:55:42 BOCOU01 DNF_O_FT MSIF transfer 00- service determined that the session for SnF queue 'bkchcnbj_file' is - no longer active: -  State or reason  : 'Sw.SnF.SessionClosed' -  Sess
4781,21.13.40 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 72.7% INUSE SYSJOB
4782,21.13.39 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 73.9% INUSE SYSJOB
4783,01.11.56 CP1A J0143150 *IEF099I JOB P1DB2DL  WAITING FOR DATA SETS RC = 04
4785,01.59.23 CP1C J0147125 *IEF099I JOB G01UL133 WAITING FOR DATA SETS
4786,20.20.02 CP3A S0101311  BWJVMFMEMS0 SEV=CRI WSSR02A ServerName: wssr02a [FreeMemory < 5000]
4787,21.13.38 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 73.1% INUSE SYSJOB
4788,21.13.41 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 72.7% INUSE SYSJOB
4789,21.13.40 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 73.8% INUSE SYSJOB
4790,21.13.40 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 73.0% INUSE SYSJOB
4791,21.13.37 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 213 70.8% INUSE SYSJOB
4792,01.19.08 CP1E J0143337 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS
4793,21.13.39 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 72.9% INUSE SYSJOB
4794,21.13.41 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 72.7% INUSE SYSJOB
4796,21.13.38 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 74.8% INUSE SYSJOB
4797,21.13.41 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 718 72.9% INUSE SYSJOB
4798,21.13.38 CP1E J0126054  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 72.9% INUSE SYSJOB
4799,21.14.17 CP1E J0126054  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB
4800,04.57.42 CP1D S0157626  DNFO1709E 2018-02-17 20:57:42 BOCOU01 DNF_O_FT MSIF transfer 00- service determined that the session for SnF queue 'bkchcnbj_file' is - no longer active: -  State or reason  : 'Sw.SnF.SessionClosed' -  Sess
4801,11- 04.57.42 CP1E S0157619  DNFO1709E 2018-02-17 20:57:42 BOCOU01 DNF_O_FT MSIF transfer service determined that the session for SnF queue 'bkchcnbj_generic' - is no longer active: -  State or reason  : 'Sw.SnF.SessionClosed' -  S
4802,01.22.32 CP1C J0143345 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS
4803,03  05.03.35 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 73.9% INUSE SYSJOB
4804,05.03.35 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 73.2% INUSE SYSJOB
4805,05.04.09 CP1F J0159849  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB
4806,23.37.33 CP1E S0009453  _CSQX599E !QWP2 CSQXRESP Channel WBIFNHK.TO.WBIFNBJ ended abnormally connection [21.238.16.85]
4807,AA- 00.47.46 CP1D S0010098  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = DELMWH01 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D3E7B4609E18 = 6026 -
4808,05.03.34 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 73.3% INUSE SYSJOB
4809,00.02.24 CP1E S0009453  +CSQX599E !QWP2 CSQXRCTL Channel WBIFNBJ.TO.WBIFNHK ended abnormally
4810,05.03.36 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 72.7% INUSE SYSJOB
4811,05.03.34 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 72.9% INUSE SYSJOB
4812,21.04.10 CP1E J0126019  +DBA:EISS BIG SEGMENT TS FOUND!CGEN008P HAS 25 DATASETS(MAX 32) SYSJOB
4813,21.04.10 CP1E J0126019  +DBA:EISS BIG SEGMENT TS FOUND!CGEN140P HAS 23 DATASETS(MAX 32) SYSJOB
4814,21.04.10 CP1E J0126019  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB
4816,02.23.30 CP2A S0006017  BZTJOBMONS0 SEV=WAR CP2D Jobname: BKINMB2 I/O=0 HAS LASTED 10 MINS.         带库备份作业CPU和IO监控
4817,02.22.31 CP3B J0056335 *IEF099I JOB DEDPIN31 WAITING FOR DATA SETS
4818,02.23.30 CP2A S0006017  BZTJOBMONS0 SEV=WAR CP2A Jobname: BKRPYV1 I/O=0 HAS LASTED 10 MINS.         带库备份作业CPU和IO监控
4819,02.23.31 CP2A S0006017  BZTJOBMONS1 SEV=WAR 4 BACKUP JOBs I/O=0 HAVE LASTED 10 MINS.
4820,02.23.30 CP2A S0006017  BZTJOBMONS0 SEV=WAR CP2A Jobname: BKNADM1 I/O=0 HAS LASTED 10 MINS.         带库备份作业CPU和IO监控
4821,02.23.30 CP2A S0006017  BZTJOBMONS0 SEV=WAR CP2A Jobname: BKNPBS31 I/O=0 HAS LASTED 10 MINS.         带库备份作业CPU和IO监控
4822,05.03.33 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 213 70.8% INUSE SYSJOB
4823,05.03.34 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 72.9% INUSE SYSJOB
4824,05.04.12 CP1F J0159723  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB
4825,05.03.36 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 72.7% INUSE SYSJOB
4826,21.43.34 CP1F S0010102 *DSNB319A  -DP4C DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP1
4827,23.47.55 CP1D J0138282 *IEF099I JOB G01S506B WAITING FOR DATA SETS
4828,00.59.15 CP3D S0172268  DSNT501I  -DP2S DSNILMCL RESOURCE UNAVAILABLE CORRELATION-ID=QP2SBRK AA-            CONNECTION-ID=RRSAF -            LUW-ID=BOCHQP.DP2SAPPL.D3E7BAA00C71=168774 -            REASON 00C90088 -            TYPE 00000304 -            NA
4829,"01.33.58 CP2A           IOS080I 13F4,7E,TP884417, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.REFORM.VMVE.TR884417"
4830,02.25.30 CP2A S0006017  BZTJOBMONS1 SEV=WAR 4 BACKUP JOBs I/O=0 HAVE LASTED 10 MINS. (Persisting)
4831,05.04.09 CP1F J0159849  +DBA:EISS BIG SEGMENT TS FOUND!CGEN140P HAS 23 DATASETS(MAX 32) SYSJOB
4832,05.03.33 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 74.8% INUSE SYSJOB
4833,05.03.34 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 73.9% INUSE SYSJOB
4834,05.03.33 CP1F J0159723  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 73.1% INUSE SYSJOB
4835,"23- 09.02.19 CP3C S0044208  DNFF4069I 2018-02-18 01:02:19 BOCOUB DNF_FSM LT 'BKCHZMLUA': SYS ABORT received, ABORT code='SA100', ABORT diagnostic code='FU017'."
4836,"09.02.59 CP3C S0044208  DNFF4069I 2018-02-18 01:02:59 BOCOUA DNF_FSM LT 'BKCHAU2SA': SYS ABORT received, ABORT code='SA100', ABORT diagnostic code='FU017'."
4837,"11- 09.02.20 CP3C S0044208  DNFF4069I 2018-02-18 01:02:20 BOCOUA DNF_FSM LT 'BKCHPHMMA': SYS ABORT received, ABORT code='SA100', ABORT diagnostic code='FU017'."
4838,"09.05.02 CP3D S0044213  DNFF4079I 2018-02-18 01:05:02 BOCOUA DNF_FSM LT 'BKCHPKKAA': ABORT requested by AL server, ABORT code 'SA100', ABORT diagnostic code - 'FU017'."
4839,"09.04.41 CP3C S0044208  DNFF4141I 2018-02-18 01:04:41 BOCOUB DNF_FSM LT 'BKCHNL2RA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4840,"09.04.41 CP3C S0044208  DNFF4069I 2018-02-18 01:04:41 BOCOUB DNF_FSM LT 'BKCHNL2RA': SYS ABORT received, ABORT code='SA100', ABORT diagnostic code='FU017'."
4841,"09.01.30 CP3D S0044213  DNFF4141I 2018-02-18 01:01:30 BOCOUB DNF_FSM LT 'BKCHPLPXA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4842,"09.02.20 CP3C S0044208  DNFF4141I 2018-02-18 01:02:20 BOCOUA DNF_FSM LT 'BKCHIDJAA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT 21- diagnostic code 'ABORT request to close the SNF session'."
4843,"09.02.19 CP3C S0044208  DNFF4069I 2018-02-18 01:02:19 BOCOUB DNF_FSM LT 'BKCHMUMUA': SYS ABORT received, ABORT code='SA100', ABORT diagnostic code='FU017'."
4844,"09.02.20 CP3D S0044213  DNFF4069I 2018-02-18 01:02:20 BOCOUB DNF_FSM LT 'BKCHQAQAA': SYS 13- ABORT received, ABORT code='SA100', ABORT diagnostic code='FU017'."
4845,"09.04.42 CP3C S0044208  DNFF4141I 2018-02-18 01:04:42 BOCOUB DNF_FSM LT 'BKCHSESSA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4846,"09.04.31 CP3C S0044208  DNFF4141I 2018-02-18 01:04:31 BOCOUB DNF_FSM LT 'BKCHATWWA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4847,"09.05.02 CP3D S0044213  DNFF4079I 2018-02-18 01:05:02 BOCOUB DNF_FSM LT 'BKCHAEAAA': ABORT requested by AL server, ABORT code 'SA100', ABORT diagnostic code - 'FU017'."
4848,"06- 09.01.32 CP3C S0044208  DNFF4079I 2018-02-18 01:01:32 BOCOUA DNF_FSM LT 'BKCHTWTPA': ABORT requested by AL server, ABORT code 'SA100', ABORT diagnostic code - 'FU017'."
4849,"09.02.04 CP3C S0044208  DNFF4141I 2018-02-18 01:02:04 BOCOUA DNF_FSM LT 'BKCHTHBKA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4850,"06- 09.02.04 CP3C S0044208  DNFF4069I 2018-02-18 01:02:04 BOCOUA DNF_FSM LT 'BKCHTHBKA': SYS ABORT received, ABORT code='SA100', ABORT diagnostic code='FU017'."
4851,"09.01.22 CP3D S0044213  DNFF4079I 2018-02-18 01:01:21 BOCOUB DNF_FSM LT 'BKCHCZPPA': ABORT requested by AL server, ABORT code 'SA100', ABORT diagnostic code - 'FU017'."
4852,"09.04.09 CP3D S0044213  DNFF4141I 2018-02-18 01:04:09 BOCOUB DNF_FSM LT 'BKCHHUHBA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4853,"09.04.10 CP3C S0044208  DNFF4141I 2018-02-18 01:04:10 BOCOUB DNF_FSM LT 'BKCHPTPLA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4854,"09.04.10 CP3D S0044213  DNFF4141I 2018-02-18 01:04:10 BOCOUB DNF_FSM LT 'BKCHZAJJA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4855,"09.04.10 CP3D S0044213  DNFF4069I 2018-02-18 01:04:10 BOCOUB DNF_FSM LT 'BKCHITMMA': SYS ABORT received, ABORT code='SA100', ABORT diagnostic code='FU017'."
4856,"09.04.42 CP3D S0044213  DNFF4079I 2018-02-18 01:04:42 BOCOUB DNF_FSM LT 'BKCHSESSA': ABORT requested by AL server, ABORT code 'SA100', ABORT diagnostic code - 'FU017'."
4857,"09.05.00 CP3C S0044208  DNFF4141I 2018-02-18 01:05:00 BOCOUB DNF_FSM LT 'BKCHBEBBA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4858,"09.04.43 CP3C S0044208  DNFF4141I 2018-02-18 01:04:43 BOCOUA DNF_FSM LT 'TFBLCNSHA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4859,"09.01.32 CP3C S0044208  DNFF4141I 2018-02-18 01:01:32 BOCOUB DNF_FSM LT 'BKCHDEFFA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
4860,"09.01.30 CP3C S0044208  DNFF4079I 2018-02-18 01:01:30 BOCOUB DNF_FSM LT 'BKCHPLPXA': ABORT requested by AL server, ABORT code 'SA100', ABORT diagnostic code - 'FU017'."
4861,"09.02.04 CP3C S0044208  DNFF4141I 2018-02-18 01:02:04 BOCOUA DNF_FSM LT 'BKCHLALAA': user or SFD-internal ABORT request accepted, ABORT code 'UA100', ABORT - diagnostic code 'ABORT request to close the SNF session'."
