id,summary
52589,"00.59.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52590,"00.58.51 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA) MESSAGES ACTED UPON."
52591,"19.35.21 CPKD STC06616  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled [CPKDA]"
52592,00.27.43 J0034042 *IEF099I JOB SA060000 WAITING FOR DATA SETS
52593,19.35.21 CP3B S0050584  GEO114W SOME LINKS NOT ACTIVE [CP3BA]
52594,"01.56.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA) (CPKAA)"
52595,"01.55.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52596,"01.54.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52597,"01.54.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52598,"01.54.28 STC07433  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)"
52599,"01.54.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52600,"01.54.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52601,"01.54.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52602,"01.54.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52603,"01.51.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52604,"01.50.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52605,"01.49.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52606,"01.49.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52607,"01.49.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52608,"01.49.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52609,"01.49.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52610,"01.49.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52611,"01.49.00 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52612,01.47.42 J0042190 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS
52613,"01.46.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52614,"01.45.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52615,"01.44.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52616,"01.44.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52617,"01.44.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52618,"01.44.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52619,"01.44.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52620,"01.44.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52621,01.42.00 J0041207 *IEF099I JOB G01S506B WAITING FOR DATA SETS
52622,"01.41.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52623,"01.40.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52624,"01.39.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52625,"01.39.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52626,"01.39.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52627,"01.39.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52628,"01.39.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA) FROM S0093509 TP1F"
52629,"01.39.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52630,"01.36.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52631,"01.35.52 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52632,"01.35.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA) seconds (CP1BA)"
52633,"01.34.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52634,"01.34.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52635,"01.34.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52636,"01.34.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52637,"01.34.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52638,"01.34.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52639,"01.32.56 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.153 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52640,"01.32.56 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.153 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52641,01.32.12 J0039214 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS
52642,"01.31.47 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.152 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52643,"01.31.47 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.152 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000 -  channel CH_HHAP.TO.SMSP_SMS -  connection 2"
52644,"01.31.47 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.152 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52645,"01.31.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52646,"01.30.47 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.151 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52647,"01.30.47 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.151 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52648,"01.30.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52649,"01.29.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52650,"01.29.42 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.150 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52651,"01.29.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52652,"01.29.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52653,"01.29.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52654,"01.29.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52655,"01.29.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52656,01.28.17 CP2C J0035933 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS
52657,"01.27.24 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.149 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52658,"01.27.24 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.149 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52659,"01.26.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52660,"01.25.47 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.148 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52661,"01.25.47 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.148 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52662,"01.25.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52663,"01.24.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52664,"01.24.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52665,"01.24.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52666,"01.24.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52667,"01.24.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52668,"01.24.14 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.147 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52669,"01.24.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52670,"01.22.48 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.146 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52671,"01.22.48 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.146 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52672,"01.22.48 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.146 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000 -  channel CH_HHAP.TO.SMSP_SMS -  connection 2"
52673,"01.21.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52674,"01.21.07 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.145 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52675,"01.21.07 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.145 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52676,"01.20.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52677,"01.19.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52678,"01.19.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52679,"01.19.28 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.144 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52680,"01.19.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52681,"01.19.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52682,"01.19.28 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.144 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000"
52683,"01.19.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52684,"01.19.14 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA)"
52685,"01.19.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52686,"01.16.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52687,"01.16.06 CPKD STC06616  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKDA)"
52688,"01.16.06 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)"
52689,"01.15.45 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)"
52690,"01.15.30 CP3C S0050593  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3CA)"
52691,"01.15.15 CP3A S0050586  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3AA)"
52692,"01.14.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52693,"01.15.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52694,"01.15.01 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA)"
52695,"01.14.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52696,"01.14.27 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)"
52697,"01.14.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52698,"01.14.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52699,"01.14.14 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA)"
52700,"01.14.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52701,"01.14.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52702,"01.11.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52703,"01.11.22 CP2A           IOS080I 42E1,0C,UM095200, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.BOCT.UP095201.PR52"
52704,"01.11.06 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)"
52705,"01.10.45 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)"
52706,"01.10.30 CP3C S0050593  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3CA)"
52707,"01.10.15 CP3A S0050586  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3AA)"
52708,"01.10.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52709,"01.10.01 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA)"
52710,"01.09.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52711,"01.09.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52712,"01.09.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52713,"01.09.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52714,"01.09.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52715,"01.09.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52716,"01.09.14 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA)"
52717,"01.06.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52718,"01.06.06 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)"
52719,"01.05.45 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)"
52720,"01.05.30 CP3C S0050593  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3CA)"
52721,"01.05.15 CP3A S0050586  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3AA)"
52722,01.05.08 CP3B J0061279 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS
52723,"01.05.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52724,"01.05.01 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA) 16,818,000  LINES"
52725,"01.05.01 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA)"
52726,"01.04.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52727,"01.04.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52728,"01.04.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52729,"01.04.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52730,"01.04.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52731,"01.04.14 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA)"
52732,"01.04.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52733,"01.02.15 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)"
52734,"01.02.15 CP3A S0050586  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3AA)"
52735,"01.02.15 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)"
52736,"01.02.15 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA) Disabled (CP3CA)"
52737,"01.02.15 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA)"
52738,"01.02.00 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52739,"01.02.00 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52740,"01.02.01 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52741,"01.01.59 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52742,"01.02.00 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52743,"01.02.00 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52744,"01.02.00 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52745,"01.01.44 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)"
52746,"01.01.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52747,"01.01.06 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA) disabled (CPKDA)"
52748,"01.00.54 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)"
52749,"01.00.47 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52750,"01.00.45 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)"
52751,"01.00.14 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52752,"01.00.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52753,02.44.37 S0093011 *DSNB319A  -DP71 DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP32K1
52754,"02.33.20 CP2A           IOS080I E98F,B5,BKJNAL40, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST."
52755,"02.25.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52756,"02.24.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52757,"02.24.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52758,"02.24.28 STC07433  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)"
52759,"02.24.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52760,"02.24.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52761,"02.24.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52762,"02.24.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52763,"02.21.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52764,"02.21.17 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52765,"02.20.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52766,"02.19.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52767,"02.19.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52768,"02.19.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52769,"02.19.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52770,"02.19.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52771,"02.19.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52772,"02.16.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52773,"02.15.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52774,"02.14.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52775,"02.14.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52776,"02.14.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52777,"02.14.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52778,"02.14.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52779,"02.14.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52780,"02.11.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52781,"02.11.00 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52782,"02.10.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52783,"02.09.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52784,"02.09.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52785,"02.09.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52786,"02.09.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52787,"02.09.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52788,"02.09.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52789,"02.06.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52790,"02.05.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)"
52791,"02.04.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)"
52792,"02.04.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)"
52793,"02.04.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)"
52794,"02.04.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)"
52795,"02.04.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)"
52796,"02.04.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)"
52797,"02.01.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)"
52798,"03.54.11 CP2B           IOS080I 4BB2,B4,AM300032, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.TEMP.AM203262.S01"
52799,03.28.06 CP3C S0048685  BZTPJSTRCS0 SEV=WAR ALL Jobname: EDGJSLU3 (CondCode > 4) OR (Abend Code <> '')         带库管理软件地址空间及批量备份作业返回码监控
52800,04.53.26 CP2A J0090071 *IEF099I JOB QTINVM00 WAITING FOR DATA SETS
52801,05.51.37 J0058053 *IEF099I JOB A01M9254 WAITING FOR DATA SETS
52802,05.31.51 J0057903 *IEF099I JOB A01S766B WAITING FOR DATA SETS
52803,05.25.03 J0057824 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS
52804,05.07.45 J0057347  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 26 DATASETS(MAX 32) SYSJOB
52805,05.07.45 J0057347  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB DATASETS(MAX 32)
52806,05.07.45 J0057347  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 22 DATASETS(MAX 32) SYSJOB
52807,05.06.11 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 72.8% INUSE SYSJOB
52808,05.06.11 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 81.2% INUSE SYSJOB
52809,05.06.10 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 169 70.4% INUSE SYSJOB
52810,05.06.09 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 81.6% INUSE SYSJOB
52811,05.06.10 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 71.0% INUSE SYSJOB
52812,05.06.08 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 81.0% INUSE SYSJOB
52813,05.06.08 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 73.9% INUSE SYSJOB
52814,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB
52815,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB
52816,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB
52817,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB
52818,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB
52819,06.44.33 CP3D J0102608 *IEF099I JOB DEDPHU31 WAITING FOR DATA SETS
52820,06.44.22 CP3C J0102530 *IEF099I JOB DEDPZM31 WAITING FOR DATA SETS
52821,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12F36 TotalDSNs:10322 (TotalDSNs > 10000)
52822,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12191 TotalDSNs:10359 (TotalDSNs > 10000)
52823,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12292 TotalDSNs:10344 (TotalDSNs > 10000)
52824,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12779 TotalDSNs:10189 (TotalDSNs > 10000)
52825,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12091 TotalDSNs:10231 (TotalDSNs > 10000)
52826,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12F37 TotalDSNs:10388 (TotalDSNs > 10000)
52827,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12778 TotalDSNs:10363 (TotalDSNs > 10000)
52828,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12192 TotalDSNs:10375 (TotalDSNs > 10000)
